date,open,high,low,close,volume
2020-11-19 07:00:00,1.18507,1.18522,1.18422,1.18442,4513
2020-11-19 08:00:00,1.18445,1.18498,1.18217,1.18267,7582
2020-11-19 09:00:00,1.18266,1.18356,1.18226,1.18294,6756
2020-11-19 10:00:00,1.18294,1.18323,1.18161,1.18272,6606
2020-11-19 11:00:00,1.18273,1.18385,1.18229,1.1838,5140
2020-11-19 12:00:00,1.1838,1.18413,1.18321,1.18357,4979
2020-11-19 13:00:00,1.18357,1.18365,1.18273,1.18302,6245
2020-11-19 14:00:00,1.18302,1.18332,1.18183,1.18312,7222
2020-11-19 15:00:00,1.1831,1.18456,1.18282,1.18396,7548
2020-11-19 16:00:00,1.18396,1.18445,1.18345,1.18421,5011
2020-11-19 17:00:00,1.18421,1.18507,1.18407,1.18463,3118
2020-11-19 18:00:00,1.18462,1.18541,1.18462,1.18538,2277
2020-11-19 19:00:00,1.18537,1.18758,1.18529,1.18756,3328
2020-11-19 20:00:00,1.18757,1.18802,1.1874,1.18787,3308
2020-11-19 21:00:00,1.18786,1.18825,1.1873,1.18745,1611
2020-11-19 22:00:00,1.18745,1.18765,1.18683,1.18709,450
2020-11-19 23:00:00,1.18707,1.18721,1.18651,1.18653,2052
2020-11-20 00:00:00,1.18655,1.18747,1.18654,1.18745,2330
2020-11-20 01:00:00,1.18746,1.18781,1.18738,1.18766,2437
2020-11-20 02:00:00,1.18765,1.18767,1.18705,1.18729,1864
2020-11-20 03:00:00,1.1873,1.18788,1.18723,1.18755,1824
2020-11-20 04:00:00,1.18755,1.18861,1.18746,1.18846,2129
2020-11-20 05:00:00,1.18846,1.18908,1.18811,1.1884,3241
2020-11-20 06:00:00,1.18839,1.18887,1.18805,1.18836,3009
2020-11-20 07:00:00,1.18835,1.18861,1.18661,1.18696,4612
2020-11-20 08:00:00,1.18696,1.18741,1.18658,1.18732,5850
2020-11-20 09:00:00,1.18729,1.18731,1.1856,1.18591,7223
2020-11-20 10:00:00,1.1859,1.18598,1.18512,1.18544,6209
2020-11-20 11:00:00,1.18544,1.18749,1.18525,1.18738,5498
2020-11-20 12:00:00,1.18738,1.18781,1.18676,1.18715,4883
2020-11-20 13:00:00,1.18718,1.18718,1.18565,1.18677,5449
2020-11-20 14:00:00,1.18677,1.18758,1.18669,1.18692,6086
2020-11-20 15:00:00,1.18692,1.18737,1.18499,1.18543,5767
2020-11-20 16:00:00,1.18543,1.18631,1.18531,1.18563,4153
2020-11-20 17:00:00,1.18561,1.18577,1.18504,1.18541,2722
2020-11-20 18:00:00,1.1854,1.18595,1.18498,1.18576,2109
2020-11-20 19:00:00,1.18576,1.18586,1.18546,1.18582,1822
2020-11-20 20:00:00,1.18581,1.18616,1.1857,1.18581,1989
2020-11-20 21:00:00,1.1858,1.18636,1.18541,1.18544,3064
