date,open,high,low,close,volume
2019-11-19 07:00:00,1.10786,1.10815,1.10679,1.10681,3345
2019-11-19 08:00:00,1.10681,1.10726,1.10658,1.10703,5441
2019-11-19 09:00:00,1.10702,1.10707,1.10643,1.10683,4343
2019-11-19 10:00:00,1.10682,1.10706,1.10655,1.1069,3345
2019-11-19 11:00:00,1.10691,1.10775,1.10685,1.10775,3055
2019-11-19 12:00:00,1.10774,1.10799,1.10734,1.10747,3054
2019-11-19 13:00:00,1.10748,1.10815,1.10747,1.10775,4042
2019-11-19 14:00:00,1.10775,1.10829,1.10719,1.10733,4684
2019-11-19 15:00:00,1.10733,1.10839,1.10722,1.10805,5298
2019-11-19 16:00:00,1.10804,1.10829,1.10738,1.10738,4249
2019-11-19 17:00:00,1.10738,1.10824,1.10738,1.10804,3727
2019-11-19 18:00:00,1.10803,1.10829,1.10781,1.10826,2369
2019-11-19 19:00:00,1.10827,1.10829,1.10761,1.10784,1946
2019-11-19 20:00:00,1.10782,1.10804,1.1076,1.10772,1886
2019-11-19 21:00:00,1.10771,1.10789,1.10759,1.1078,917
2019-11-19 22:00:00,1.10777,1.10801,1.10766,1.1078,1228
2019-11-19 23:00:00,1.1078,1.10789,1.10769,1.10779,1821
2019-11-20 00:00:00,1.10781,1.10795,1.10766,1.10786,2041
2019-11-20 01:00:00,1.10784,1.10796,1.10704,1.10722,3058
2019-11-20 02:00:00,1.10723,1.10772,1.107,1.1075,2333
2019-11-20 03:00:00,1.1075,1.10751,1.10727,1.1074,1439
2019-11-20 04:00:00,1.10741,1.10743,1.10729,1.10731,836
2019-11-20 05:00:00,1.10731,1.10752,1.10719,1.10742,1099
2019-11-20 06:00:00,1.10741,1.10742,1.10699,1.10699,1127
2019-11-20 07:00:00,1.107,1.10726,1.10661,1.10687,3624
2019-11-20 08:00:00,1.10687,1.10687,1.10557,1.10599,5432
2019-11-20 09:00:00,1.10599,1.10663,1.10572,1.10636,4662
2019-11-20 10:00:00,1.10635,1.10688,1.10626,1.10661,3476
2019-11-20 11:00:00,1.10661,1.10662,1.10563,1.10566,3956
2019-11-20 12:00:00,1.10565,1.10613,1.10551,1.10566,3715
2019-11-20 13:00:00,1.10567,1.10641,1.1053,1.10638,3504
2019-11-20 14:00:00,1.10639,1.10797,1.10581,1.10784,5696
2019-11-20 15:00:00,1.10785,1.10813,1.1065,1.10655,6312
2019-11-20 16:00:00,1.10656,1.10695,1.10609,1.10633,5259
2019-11-20 17:00:00,1.10632,1.10693,1.10608,1.10667,3974
2019-11-20 18:00:00,1.10667,1.10728,1.10628,1.10687,5764
2019-11-20 19:00:00,1.10686,1.10726,1.10662,1.10699,4796
2019-11-20 20:00:00,1.10698,1.10742,1.10693,1.10733,3016
2019-11-20 21:00:00,1.10733,1.10749,1.10713,1.10723,1069
2019-11-20 22:00:00,1.10723,1.1078,1.1072,1.10759,1319
2019-11-20 23:00:00,1.10759,1.10792,1.10757,1.10779,1096
2019-11-21 00:00:00,1.10779,1.10794,1.10755,1.10755,1701
2019-11-21 01:00:00,1.10755,1.1078,1.10755,1.10771,2403
2019-11-21 02:00:00,1.10771,1.10787,1.10748,1.10783,2835
2019-11-21 03:00:00,1.10783,1.10784,1.10747,1.10753,1517
2019-11-21 04:00:00,1.10752,1.10758,1.1074,1.1075,957
2019-11-21 05:00:00,1.1075,1.10777,1.10748,1.10759,887
2019-11-21 06:00:00,1.10758,1.10774,1.10727,1.10745,1412
2019-11-21 07:00:00,1.10745,1.10753,1.10706,1.10727,3662
2019-11-21 08:00:00,1.10727,1.10864,1.10727,1.10861,5242
2019-11-21 09:00:00,1.1086,1.10889,1.10817,1.10863,4530
2019-11-21 10:00:00,1.10864,1.10872,1.10799,1.10815,4469
2019-11-21 11:00:00,1.10814,1.10883,1.10802,1.10852,3810
2019-11-21 12:00:00,1.10853,1.10928,1.10826,1.10907,3782
2019-11-21 13:00:00,1.10906,1.10969,1.10753,1.10758,6307
2019-11-21 14:00:00,1.10758,1.10809,1.10715,1.10806,5910
2019-11-21 15:00:00,1.10806,1.10823,1.10631,1.10759,6863
2019-11-21 16:00:00,1.10761,1.10776,1.10643,1.10665,5038
2019-11-21 17:00:00,1.10666,1.10673,1.10606,1.10625,3002
2019-11-21 18:00:00,1.10626,1.10627,1.1057,1.10585,3098
2019-11-21 19:00:00,1.10585,1.10607,1.10522,1.10586,2803
2019-11-21 20:00:00,1.10587,1.1059,1.10547,1.10568,2122
2019-11-21 21:00:00,1.1057,1.10614,1.1057,1.10581,1125
2019-11-21 22:00:00,1.1058,1.10631,1.10572,1.1062,1179
2019-11-21 23:00:00,1.1062,1.10657,1.10604,1.10656,822
2019-11-22 00:00:00,1.10657,1.10658,1.10625,1.10626,1570
2019-11-22 01:00:00,1.10626,1.10647,1.10614,1.10642,1974
2019-11-22 02:00:00,1.10641,1.10652,1.10618,1.10635,1542
2019-11-22 03:00:00,1.10634,1.10639,1.10618,1.10635,1040
2019-11-22 04:00:00,1.10634,1.10638,1.10628,1.10634,660
2019-11-22 05:00:00,1.10635,1.10671,1.10634,1.1066,1041
2019-11-22 06:00:00,1.10661,1.1072,1.1066,1.10704,1573
2019-11-22 07:00:00,1.10704,1.10724,1.10626,1.1065,3675
2019-11-22 08:00:00,1.10651,1.10872,1.10586,1.10704,9511
2019-11-22 09:00:00,1.10703,1.10706,1.10471,1.10608,9622
2019-11-22 10:00:00,1.10607,1.10633,1.10565,1.10565,3808
2019-11-22 11:00:00,1.10565,1.10649,1.10513,1.10647,4158
2019-11-22 12:00:00,1.10647,1.10676,1.10539,1.10556,4632
2019-11-22 13:00:00,1.10557,1.10611,1.10512,1.10581,4799
2019-11-22 14:00:00,1.1058,1.10597,1.10431,1.10463,5596
2019-11-22 15:00:00,1.10462,1.10463,1.1031,1.10342,6664
2019-11-22 16:00:00,1.10341,1.1035,1.10271,1.1028,4711
2019-11-22 17:00:00,1.10282,1.1031,1.10221,1.10236,3451
2019-11-22 18:00:00,1.10236,1.10269,1.10235,1.10268,2492
2019-11-22 19:00:00,1.10269,1.1029,1.10143,1.10201,3385
2019-11-22 20:00:00,1.10201,1.10228,1.10186,1.10226,2415
2019-11-22 21:00:00,1.10227,1.1023,1.10157,1.10179,1896
